iter	Logloss
2915	0.08259159689
2916	0.08258762245
2917	0.0825782378
2918	0.08256193151
2919	0.08255188832
2920	0.08254276329
2921	0.08253049921
2922	0.0825200374
2923	0.08251465096
2924	0.08250922404
2925	0.08250212838
2926	0.08249292878
2927	0.08249073692
2928	0.08247667846
2929	0.08246486897
2930	0.08245864949
2931	0.08244615811
2932	0.08244002925
2933	0.08242499803
2934	0.08241857351
2935	0.08240667481
2936	0.08239581705
2937	0.08238570227
2938	0.08237364594
2939	0.08236433636
2940	0.08235378972
2941	0.08234254476
2942	0.08233195561
2943	0.08231889086
2944	0.08229910646
2945	0.08228292827
2946	0.08227536476
2947	0.08226827352
2948	0.08226429893
2949	0.0822589839
2950	0.0822467886
2951	0.08222738875
2952	0.08221476514
2953	0.08220916422
2954	0.0821987692
2955	0.08219661786
2956	0.08219151864
2957	0.08218225781
2958	0.08216731364
2959	0.0821590399
2960	0.08215061018
2961	0.08213807642
2962	0.08212992706
2963	0.08211546814
2964	0.08210300248
2965	0.08209059865
2966	0.08207641185
2967	0.08206729874
2968	0.08205588471
2969	0.08204420559
2970	0.08203523724
2971	0.0820232235
2972	0.08201462584
2973	0.08200909207
2974	0.08199262656
2975	0.08198059675
2976	0.08196713909
2977	0.08195843211
2978	0.0819477313
2979	0.08193495959
2980	0.08191975158
2981	0.08190876787
2982	0.08189837729
2983	0.08188490024
2984	0.08187912707
2985	0.08187703587
2986	0.08186574211
2987	0.08185666691
2988	0.08185149925
2989	0.08184043392
2990	0.08183363349
2991	0.08182408829
2992	0.08181568291
2993	0.08181147438
2994	0.08180454168
2995	0.0817937908
2996	0.08177969662
2997	0.08177039323
2998	0.08176136513
2999	0.08174445486
3000	0.081732387
3001	0.0817199455
3002	0.08171790772
3003	0.08169916
3004	0.08169531467
3005	0.08168315909
3006	0.08166878744
3007	0.08165569465
3008	0.08165071229
3009	0.08163869837
3010	0.08163048043
3011	0.08161680119
3012	0.08160589081
3013	0.08159318717
3014	0.0815805825
3015	0.08157299476
3016	0.08156492094
3017	0.0815597969
3018	0.08154799618
3019	0.08153926247
3020	0.08153040589
3021	0.08151903939
3022	0.08151765161
3023	0.08150748763
3024	0.08148746426
3025	0.08147353465
3026	0.08146586396
3027	0.08146387411
3028	0.0814531917
3029	0.08144261639
3030	0.08143249208
3031	0.08142161083
3032	0.08141194019
3033	0.08139458317
3034	0.08138441297
3035	0.08137915983
3036	0.08136585991
3037	0.08135499151
3038	0.08134253764
3039	0.08133474289
3040	0.08132565358
3041	0.08131498537
3042	0.08130170885
3043	0.08128656613
3044	0.08127735495
3045	0.08125849625
3046	0.08125269139
3047	0.0812431464
3048	0.08123449187
3049	0.08122945679
3050	0.08122536843
3051	0.08121837379
3052	0.08120359694
3053	0.08118969151
3054	0.08117596306
3055	0.08116451598
3056	0.08115538727
3057	0.08114260372
3058	0.08113178823
3059	0.08112242797
3060	0.08110896825
3061	0.08109836712
3062	0.08108851283
3063	0.08107449575
3064	0.08106814218
3065	0.0810597214
3066	0.08104936573
3067	0.08103920915
3068	0.0810295704
3069	0.08102583569
3070	0.08101463147
3071	0.08100621162
3072	0.08099070275
3073	0.08098492681
3074	0.08097661866
3075	0.0809660823
3076	0.08095059738
3077	0.08094656652
3078	0.08093461012
3079	0.08092660258
3080	0.0809171062
3081	0.08090672139
3082	0.08089373961
3083	0.08088639306
3084	0.08087626047
3085	0.08086569885
3086	0.0808542762
3087	0.08084263787
3088	0.08083645997
3089	0.08082712101
3090	0.08080812675
3091	0.08079480736
3092	0.08078400747
3093	0.0807783407
3094	0.08077075064
3095	0.08076341007
3096	0.08075084994
3097	0.08073828784
3098	0.08072957203
3099	0.08071903651
3100	0.08070748531
3101	0.08069383908
3102	0.0806859628
3103	0.08068075195
3104	0.08066743806
3105	0.08065843098
3106	0.08064808128
3107	0.08063767095
3108	0.08062528398
3109	0.08060754583
3110	0.08060266921
3111	0.08058536842
3112	0.08057176526
3113	0.08056472501
3114	0.08054960991
3115	0.08054218915
3116	0.08053556534
3117	0.08053078997
3118	0.08052309038
3119	0.0805125183
3120	0.0805013568
3121	0.08048337942
3122	0.08048070016
3123	0.08046331272
3124	0.08045318421
3125	0.08044611164
3126	0.08043865384
3127	0.08042424176
3128	0.08041699301
3129	0.08040504137
3130	0.08039311116
3131	0.08038919823
3132	0.08037679817
3133	0.08035919212
3134	0.08035392776
3135	0.08035118767
3136	0.08034536081
3137	0.08033630161
3138	0.08032818115
3139	0.08032161477
3140	0.08031064708
3141	0.08030076452
3142	0.08029360577
3143	0.08028454299
3144	0.08028101717
3145	0.08027481054
3146	0.08026393781
3147	0.0802543486
3148	0.0802446539
3149	0.08023565753
3150	0.08023182838
3151	0.08021485637
3152	0.08021051739
3153	0.08019144364
3154	0.0801781636
3155	0.08016625652
3156	0.08015428797
3157	0.08014823159
3158	0.08013380841
3159	0.08012243685
3160	0.08011445984
3161	0.08010928671
3162	0.08009089604
3163	0.08007237719
3164	0.08006461234
3165	0.08005631433
3166	0.08004375702
3167	0.08002558992
3168	0.08001783609
3169	0.08000164656
3170	0.07998848092
3171	0.07997762923
3172	0.07997190097
3173	0.07996407813
3174	0.07995399494
3175	0.07994527928
3176	0.07993532727
3177	0.07992196834
3178	0.07990260993
3179	0.07989593212
3180	0.07989407839
3181	0.07987700237
3182	0.07986713252
3183	0.07986180957
3184	0.07985087484
3185	0.07984520948
3186	0.07982743061
3187	0.07982031372
3188	0.07980923484
3189	0.07980146754
3190	0.07978897957
3191	0.07977931948
3192	0.07976985151
3193	0.0797540044
3194	0.07974075003
3195	0.07972754789
3196	0.079710791
3197	0.07969745944
3198	0.07968976414
3199	0.07968128038
3200	0.07967859971
3201	0.07967284629
3202	0.07966668591
3203	0.0796609257
3204	0.07965990096
3205	0.07964231906
3206	0.07963247471
3207	0.07961352589
3208	0.07960175393
3209	0.07959350627
3210	0.07958335482
3211	0.07957785781
3212	0.07956870775
3213	0.07955775586
3214	0.0795496703
3215	0.07954269879
3216	0.07952507313
3217	0.0795240665
3218	0.07950962594
3219	0.07949628723
3220	0.07949075244
3221	0.07948115869
3222	0.07947432164
3223	0.07946680723
3224	0.07945581791
3225	0.07944618523
3226	0.07944098245
3227	0.0794269007
3228	0.07942269457
3229	0.07941385349
3230	0.07939902866
3231	0.07939208597
3232	0.07938231144
3233	0.07936927105
3234	0.07936441767
3235	0.07935562006
3236	0.07935003917
3237	0.07934699659
3238	0.07933397806
3239	0.07932268934
3240	0.07931654721
3241	0.07929932598
3242	0.07929244996
3243	0.07928712638
3244	0.07927526039
3245	0.07926397568
3246	0.07924705951
3247	0.07924239003
3248	0.07923371231
3249	0.07922070247
3250	0.07921030115
3251	0.07920552796
3252	0.07920224785
3253	0.07919607511
3254	0.07918116802
3255	0.07916838269
3256	0.07915993663
3257	0.07915042013
3258	0.07914104977
3259	0.07913086966
3260	0.07911641671
3261	0.07910300704
3262	0.0790899838
3263	0.07908381947
3264	0.07907544093
3265	0.0790587831
3266	0.07904959991
3267	0.0790409578
3268	0.07902282528
3269	0.07901289155
3270	0.07900705319
3271	0.07899931946
3272	0.07898788224
3273	0.07897059441
3274	0.07896881195
3275	0.07895919541
3276	0.07894849267
3277	0.07893728016
3278	0.0789320346
3279	0.07891950374
3280	0.07891360676
3281	0.07890072903
